Fecha,arima_Pronostico,arima_li,arima_ls,sarimax_Pronostico,sarimax_li,sarimax_ls,Variable
2026-04-01,63811.97181507448,0,145108.9011513251,95720.83726130772,45119.549636686424,146322.12488592902,Sistema Cristo Redentor (Los Libertadores)
2026-05-01,59687.313735568365,0,142558.88758765586,69933.10145606773,17265.353608464386,122600.84930367107,Sistema Cristo Redentor (Los Libertadores)
2026-06-01,56841.72330965671,0,140452.34651490234,22278.794150972757,0,76287.19175905627,Sistema Cristo Redentor (Los Libertadores)
2026-01-01,7475.023588546328,4147.575335739283,10802.471841353374,12855.497467458466,9859.385715629443,15851.60921928749,07. VII - MAULE
2026-02-01,8972.507450031057,4292.7946684693625,13652.22023159275,10702.818395043829,6475.8164801169405,14929.820309970717,07. VII - MAULE
2026-03-01,8579.428636015366,3496.0966797025267,13662.760592328204,7195.149067238593,2541.525661989099,11848.772472488086,07. VII - MAULE
2026-04-01,6743.390318782336,1560.1001360961482,11926.680501468523,4313.9772910559295,0,9137.946140193228,07. VII - MAULE
2026-05-01,4398.366059563978,0,9617.152835648933,1893.6494818169886,0,6788.406398758769,07. VII - MAULE
2026-06-01,2313.6330707407046,0,7548.279367088422,654.3597927958753,0,5578.971828934262,07. VII - MAULE
2026-01-01,7349.204839837663,4108.288457276095,10590.12122239923,12551.020566400515,9639.521418225764,15462.519714575266,Pehuenche
2026-02-01,8802.855289892344,4246.404221019152,13359.306358765538,10574.333704548073,6428.849571688198,14719.817837407947,Pehuenche
2026-03-01,8402.649547509924,3450.162310270547,13355.1367847493,6885.6562959038365,2320.469532290177,11450.843059517496,Pehuenche
2026-04-01,6596.765445936754,1543.0987042511088,11650.432187622398,4292.006385687868,0,9022.307651449686,Pehuenche
2026-05-01,4301.1493325127085,0,9391.668106854733,1880.6753565141653,0,6678.601763727123,Pehuenche
2026-06-01,2262.748055083839,0,7369.381481064876,631.3485865410146,0,5457.382509138301,Pehuenche
2026-01-01,47.195445088498246,0,220.26340484375103,327.2980930973259,153.88751478288847,500.70867141176325,Vergara
2026-02-01,49.857952305330556,0,237.7251133316708,139.56295350878105,0,320.2811201796926,Vergara
2026-03-01,37.32895241855065,0,232.34939090396253,308.0565826780289,122.42856496236723,493.68460039369063,Vergara
2026-04-01,37.32895241855065,0,232.34939090396253,21.288096972345176,0,206.91623244513485,Vergara
2026-05-01,37.32895241855065,0,232.34939090396253,0,0,184.42538172050143,Vergara
2026-06-01,37.32895241855065,0,232.34939090396253,0,0,185.37009189208257,Vergara
2026-01-01,504.12846759076444,120.47241320351782,887.7845219780111,1050.704404553107,706.441071735039,1394.967737371175,08. VIII - BÍO - BÍO
2026-02-01,289.0617376222865,0,890.0682830295418,1081.44023579763,593.0955761283055,1569.7848954669546,08. VIII - BÍO - BÍO
2026-03-01,151.35965612970602,0,840.3590169399718,762.6497052462582,225.21608422805843,1300.083326264458,08. VIII - BÍO - BÍO
2026-04-01,175.71748035247478,0,877.0362400211246,195.99667292220244,0,742.8139233175896,08. VIII - BÍO - BÍO
2026-05-01,175.71748035247478,0,877.0362400211246,40.1569673979364,0,587.3602120362289,08. VIII - BÍO - BÍO
2026-06-01,175.71748035247478,0,877.0362400211246,56.04934821907298,0,603.4779137201512,08. VIII - BÍO - BÍO
2026-01-01,26.317501144546767,0,133.99045019584568,48.14698447993173,0,160.72557949492796,Aeropuerto Carriel Sur
2026-02-01,22.401494907431005,0,135.09040183613834,71.2693551992945,0,189.0127564045435,Aeropuerto Carriel Sur
2026-03-01,21.192340069420844,0,134.34786125922204,35.30620728500173,0,153.52300729206073,Aeropuerto Carriel Sur
2026-04-01,20.81898636828879,0,134.01889432973718,42.20774167584249,0,160.46889761565254,Aeropuerto Carriel Sur
2026-05-01,20.70370503146811,0,133.90784393787158,25.56699509686593,0,143.8323153085247,Aeropuerto Carriel Sur
2026-06-01,20.668109330718753,0,133.87265160895802,39.691395119878074,0,157.95710635775956,Aeropuerto Carriel Sur
2026-01-01,0.2824074074030959,0,5.558118050857796,0.008462377528579628,0,5.279959287157633,Copahue
2026-02-01,0.2824074074030959,0,5.558118050857796,0.19584068765789597,0,5.467337597286949,Copahue
2026-03-01,0.2824074074030959,0,5.558118050857796,0.009386557026746893,0,5.2808834666557996,Copahue
2026-04-01,0.2824074074030959,0,5.558118050857796,0.009386557026746893,0,5.2808834666557996,Copahue
2026-05-01,0.2824074074030959,0,5.558118050857796,0.009386557026746893,0,5.2808834666557996,Copahue
2026-06-01,0.2824074074030959,0,5.558118050857796,0.01280112632143255,0,5.284298035950486,Copahue
2026-01-01,411.4971469542095,54.628765949237845,768.3655279591811,844.4782231917925,523.415374514721,1165.541071868864,Pichachén
2026-02-01,214.46120891272545,0,787.9303240832301,864.1141485727712,388.9120851080407,1339.3162120375018,Pichachén
2026-03-01,98.23262051042892,0,753.3395331537027,665.8035350778451,135.32261352999944,1196.2844566256908,Pichachén
2026-04-01,69.22123710966169,0,736.0712746666679,226.63708334528536,0,765.9867013376092,Pichachén
2026-05-01,92.43141328831312,0,759.4582167195853,109.75898034125453,0,649.1099940412473,Pichachén
2026-06-01,129.36410502577232,0,800.2701964680468,131.91101645970753,0,673.2101983926865,Pichachén
2026-01-01,45532.32278027666,31364.9661788476,59699.679381705726,62226.12412644115,50469.85041916919,73982.39783371311,09. IX - ARAUCANÍA
2026-02-01,38768.05371281817,18780.676869359955,58755.43055627638,44953.77076844151,29920.64360732487,59986.897929558145,09. IX - ARAUCANÍA
2026-03-01,34568.720550513746,12457.9202935215,56679.52080750599,33780.115255453944,16994.643125113987,50565.5873857939,09. IX - ARAUCANÍA
2026-04-01,32958.02600910896,9794.55209698121,56121.49992123671,31974.473244717345,14165.301723037664,49783.644766397025,09. IX - ARAUCANÍA
2026-05-01,21680.666999485093,0,45596.77471329025,22853.493651968107,4423.617235666785,41283.37006826943,09. IX - ARAUCANÍA
2026-06-01,18003.09509069684,0,42083.02500680843,13185.006974727316,0,31998.496699944128,09. IX - ARAUCANÍA
