Fecha,Direccion,Tipo,Pasajeros
2024-11-01,LLEGAN,INTERNACIONAL,513721
2024-12-01,LLEGAN,INTERNACIONAL,543597
2025-01-01,LLEGAN,INTERNACIONAL,593528
2025-02-01,LLEGAN,INTERNACIONAL,581810
2025-03-01,LLEGAN,INTERNACIONAL,547224
2025-04-01,LLEGAN,INTERNACIONAL,418494
2025-05-01,LLEGAN,INTERNACIONAL,428227
2025-06-01,LLEGAN,INTERNACIONAL,443737
2025-07-01,LLEGAN,INTERNACIONAL,603474
2025-08-01,LLEGAN,INTERNACIONAL,517194
2025-09-01,LLEGAN,INTERNACIONAL,474494
2025-10-01,LLEGAN,INTERNACIONAL,456102
2025-11-01,LLEGAN,INTERNACIONAL,486776
2025-12-01,LLEGAN,INTERNACIONAL,550301
2026-01-01,LLEGAN,INTERNACIONAL,605868
2026-02-01,LLEGAN,INTERNACIONAL,601021
